logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,distance,distanceUnit,duration,activeDuration,steps,source,logType,manualValuesSpecified,heartRateZones,speed,pace,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,tcxLink,vo2Max
28618112069,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 4, 'name': 'very'}]",116,46,0.304765,Kilometer,259000,218000,372.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'VO2_MAX', 'PACE', 'ELEVATION', 'GPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 3}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",5.033889908256881,715.1527080667913,02/03/20 18:07:51,2020-02-03 17:54:10,02/03/20 17:54:10,259000,10.668,True,True,https://www.fitbit.com/activities/exercise/28618112069?export=tcx,
28654409003,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",123,288,,,1536000,1536000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 13}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/04/20 06:59:36,2020-02-04 06:05:48,02/04/20 06:05:48,1536000,9.144,False,False,,
28661582282,Outdoor Bike,1071,"[{'minutes': 9, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",84,82,,,1229000,1229000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 12}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 8}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/04/20 14:42:31,2020-02-04 14:06:13,02/04/20 14:06:13,1229000,6.096,False,False,,
28619929204,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",123,117,0.9113509999999999,Kilometer,622000,549000,1182.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'VO2_MAX', 'PACE', 'ELEVATION', 'GPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 1}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 3}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 6}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",5.813901639344262,619.2055220951479,02/05/20 06:10:30,2020-02-05 05:52:11,02/05/20 05:52:11,622000,4.572,True,True,https://www.fitbit.com/activities/exercise/28619929204?export=tcx,{'vo2Max': 38.77275}
28718097643,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",119,289,,,1587000,1587000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 11}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 15}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/06/20 06:41:45,2020-02-06 06:10:06,02/06/20 06:10:06,1587000,6.096,False,False,,
28724680823,Outdoor Bike,1071,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",106,188,,,1280000,1280000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 6}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 8}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 5}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 2}]",,,02/06/20 14:31:59,2020-02-06 14:07:07,02/06/20 14:07:07,1280000,6.096,False,False,,
28705586649,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",128,342,3.376562,Kilometer,1502000,1500000,4103.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 4}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 21}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",8.022024,,02/06/20 20:07:28,2020-02-06 19:41:08,02/06/20 19:41:08,1502000,63.094,False,False,,
28751023844,Outdoor Bike,1071,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",111,239,,,1536000,1536000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 2}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 19}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 5}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/07/20 06:45:34,2020-02-07 06:13:57,02/07/20 06:13:57,1536000,9.144,False,False,,
28757629370,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 14, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 1, 'name': 'very'}]",89,128,,,1178000,1178000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 7}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/07/20 14:39:59,2020-02-07 14:12:40,02/07/20 14:12:40,1178000,24.384,False,False,,
28735484232,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",130,403,3.586781,Kilometer,2067000,1791000,4527.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 12}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 18}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",7.172904522613065,,02/09/20 09:46:33,2020-02-09 09:04:15,02/09/20 09:04:15,2067000,74.676,False,False,,
28814321731,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",129,285,,,1331000,1331000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 7}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 12}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 3}]",,,02/10/20 06:47:36,2020-02-10 06:16:58,02/10/20 06:16:58,1331000,33.528,False,False,,
28820561384,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",105,167,,,1178000,1178000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 5}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 2}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/10/20 14:46:15,2020-02-10 14:13:59,02/10/20 14:13:59,1178000,27.432,False,False,,
28837440061,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",128,277,,,1382000,1382000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 7}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 15}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 1}]",,,02/11/20 06:50:01,2020-02-11 06:15:42,02/11/20 06:15:42,1382000,21.336,False,False,,
28811568189,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",163,411,4.274585,Kilometer,1421000,1418000,4065.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'VO2_MAX', 'PACE', 'ELEVATION', 'GPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 0}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 3}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 20}]",10.8563610719323,331.6028249380291,02/11/20 14:34:14,2020-02-11 14:08:46,02/11/20 14:08:46,1421000,22.25,True,True,https://www.fitbit.com/activities/exercise/28811568189?export=tcx,{'vo2Max': 45.80523}
28844627735,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",112,186,,,1075000,1075000,1992.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 17}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/11/20 15:04:33,2020-02-11 14:34:03,02/11/20 14:34:03,1075000,18.288,False,False,,
28896057885,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 14, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",89,207,,,1843000,1843000,1640.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 13}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 17}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/13/20 16:12:23,2020-02-13 15:26:09,02/13/20 15:26:09,1843000,6.096,False,False,,
28977958812,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",140,615,6.200585,Kilometer,2467000,2462000,6821.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'VO2_MAX', 'PACE', 'ELEVATION', 'GPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 1}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 39}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 1}]",9.013379366368806,399.40624416991795,02/17/20 06:38:59,2020-02-17 05:48:13,02/17/20 05:48:13,2467000,180.137,True,True,https://www.fitbit.com/activities/exercise/28977958812?export=tcx,{'vo2Max': 47.290530000000004}
28988865516,Outdoor Bike,1071,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 5, 'name': 'very'}]",91,118,,,1229000,1229000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 10}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 9}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/17/20 14:40:12,2020-02-17 14:12:06,02/17/20 14:12:06,1229000,6.096,False,False,,
29003529344,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",121,250,,,1331000,1331000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 8}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 14}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/18/20 06:35:24,2020-02-18 06:00:10,02/18/20 06:00:10,1331000,36.576,False,False,,
29010361045,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",96,140,,,1126000,1126000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 8}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 10}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/18/20 14:42:49,2020-02-18 14:08:14,02/18/20 14:08:14,1126000,33.528,False,False,,
29037766482,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",118,248,,,1280000,1280000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 3}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 9}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 10}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/19/20 06:36:47,2020-02-19 06:10:48,02/19/20 06:10:48,1280000,30.48,False,False,,
29044618047,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",96,153,,,1177000,1177000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 5}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 15}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/19/20 13:55:39,2020-02-19 13:27:43,02/19/20 13:27:43,1177000,30.48,False,False,,
29066450723,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",113,234,,,1383000,1383000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 2}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 14}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 7}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/20/20 06:50:04,2020-02-20 06:12:56,02/20/20 06:12:56,1383000,36.576,False,False,,
29081561674,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",115,200,,,1229000,1229000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 5}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 8}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 7}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/20/20 14:35:18,2020-02-20 14:11:39,02/20/20 14:11:39,1229000,27.432,False,False,,
29094007183,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",99,176,,,1177000,1177000,1641.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 4}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 15}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/20/20 18:37:22,2020-02-20 18:08:53,02/20/20 18:08:53,1177000,18.288,False,False,,
29114206122,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",129,265,,,1280000,1280000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 5}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 15}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 1}]",,,02/21/20 06:43:18,2020-02-21 06:08:15,02/21/20 06:08:15,1280000,27.432,False,False,,
29100282036,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 26, 'name': 'very'}]",147,411,4.34157,Kilometer,1586000,1584000,4543.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'VO2_MAX', 'PACE', 'ELEVATION', 'GPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 0}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 19}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 7}]",9.879272727272726,364.3992932862191,02/21/20 17:00:45,2020-02-21 14:18:16,02/21/20 14:18:16,1586000,63.398,False,False,,
29146186239,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",95,134,,,1024000,1024000,1169.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 6}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 10}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/22/20 18:14:36,2020-02-22 17:47:35,02/22/20 17:47:35,1024000,3.048,False,False,,
29160778463,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",95,178,,,1331000,1331000,1783.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 9}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/23/20 13:18:02,2020-02-23 12:41:40,02/23/20 12:41:40,1331000,6.096,False,False,,
29141380703,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",139,444,4.75364,Kilometer,1789000,1784000,4921.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'VO2_MAX', 'PACE', 'ELEVATION', 'GPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 1}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 28}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",9.42413004484305,381.9981242693001,02/24/20 06:59:51,2020-02-24 06:20:36,02/24/20 06:20:36,1789000,64.313,True,True,https://www.fitbit.com/activities/exercise/29141380703?export=tcx,{'vo2Max': 48.63161}
29208198302,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",98,139,,,1075000,1075000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 4}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 13}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 1}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/25/20 05:25:02,2020-02-24 16:23:58,02/24/20 16:23:58,1075000,27.432,False,False,,
29208862669,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",142,287,,,1229000,1229000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 1}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 12}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 7}]",,,02/25/20 06:55:49,2020-02-25 06:21:05,02/25/20 06:21:05,1229000,42.672,False,False,,
29215430480,Outdoor Bike,1071,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 4, 'name': 'very'}]",86,120,,,1127000,1127000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 12}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 6}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 0}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/25/20 14:52:20,2020-02-25 14:18:06,02/25/20 14:18:06,1127000,42.672,False,False,,
29238930186,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",130,273,,,1331000,1331000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 4}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 18}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 0}]",,,02/26/20 06:43:40,2020-02-26 06:10:27,02/26/20 06:10:27,1331000,33.528,False,False,,
29228654704,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 37, 'name': 'very'}]",152,589,6.00746,Kilometer,2345000,2162000,6040.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150254925', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'HEARTRATE', 'STEPS', 'VO2_MAX', 'PACE', 'ELEVATION', 'GPS', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 89, 'minutes': 0}, {'name': 'Fat Burn', 'min': 89, 'max': 124, 'minutes': 1}, {'name': 'Cardio', 'min': 124, 'max': 151, 'minutes': 18}, {'name': 'Peak', 'min': 151, 'max': 220, 'minutes': 18}]",9.860886216466236,365.0787486005596,02/26/20 14:54:10,2020-02-26 14:10:59,02/26/20 14:10:59,2345000,122.53,True,True,https://www.fitbit.com/activities/exercise/29228654704?export=tcx,{'vo2Max': 44.61186000000001}
