logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,distance,distanceUnit,duration,activeDuration,steps,source,logType,manualValuesSpecified,heartRateZones,speed,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,pace,swimLengths,poolLength,poolLengthUnit
28887570678,Walk,90013,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 21, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",110.0,327,,,3635000,3635000,4621.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 5}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 49}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 4}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/13/20 06:42:24,2020-02-12 08:37:24,02/12/20 08:37:24,3635000,112.776,False,False,,,,
28871026737,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",148.0,206,3.139132,Kilometer,7636000,1324000,3308.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150473959', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['PACE', 'GPS', 'ELEVATION', 'STEPS', 'DISTANCE', 'CALORIES', 'VO2_MAX', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 3}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 7}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 12}]",8.535398791540786,02/13/20 06:42:20,2020-02-12 18:39:20,02/12/20 18:39:20,7636000,36.881,False,True,421.77291160289633,,,
28888050131,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",130.0,177,,,1280000,1280000,2209.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 3}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 6}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 3}]",,02/13/20 07:46:35,2020-02-13 07:07:31,02/13/20 07:07:31,1280000,0.0,False,False,,,,
28923094096,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 11, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",116.0,210,,,1895000,1895000,3391.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 27}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 5}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/14/20 08:31:53,2020-02-13 16:37:35,02/13/20 16:37:35,1895000,79.248,False,False,,,,
28961803349,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",115.0,226,,,2151000,2151000,3771.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 34}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 2}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/16/20 10:08:08,2020-02-14 11:35:12,02/14/20 11:35:12,2151000,51.816,False,False,,,,
28961803351,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 17, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",110.0,193,,,1997000,1997000,3268.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 32}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/16/20 10:08:08,2020-02-15 10:30:54,02/15/20 10:30:54,1997000,21.336,False,False,,,,
28961803352,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 4, 'name': 'very'}]",107.0,85,,,973000,973000,1323.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 16}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/16/20 10:08:09,2020-02-15 11:25:31,02/15/20 11:25:31,973000,21.336,False,False,,,,
28961803353,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 13, 'name': 'lightly'}, {'minutes': 28, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",106.0,350,,,3840000,3840000,5663.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 64}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/16/20 10:08:09,2020-02-15 14:30:44,02/15/20 14:30:44,3840000,18.288,False,False,,,,
28961803354,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",114.0,99,,,1024000,1024000,1376.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 14}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 3}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/16/20 10:08:09,2020-02-15 17:35:55,02/15/20 17:35:55,1024000,21.336,False,False,,,,
28981648796,Walk,90013,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 14, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 40, 'name': 'very'}]",113.0,361,,,3789000,3789000,5216.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 6}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 41}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 11}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 2}]",,02/17/20 07:10:58,2020-02-16 16:14:32,02/16/20 16:14:32,3789000,39.624,False,False,,,,
29003941877,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",113.0,138,,,1331000,1331000,2361.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 22}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/18/20 07:16:07,2020-02-17 07:31:05,02/17/20 07:31:05,1331000,12.192,False,False,,,,
29003941880,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",111.0,243,,,2356000,2356000,3735.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 38}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/18/20 07:16:07,2020-02-17 20:20:53,02/17/20 20:20:53,2356000,39.624,False,False,,,,
29038283136,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",110.0,132,,,1331000,1331000,2254.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 2}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 20}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/19/20 07:44:08,2020-02-18 07:59:05,02/18/20 07:59:05,1331000,9.144,False,False,,,,
29038283138,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",112.0,197,,,1843000,1843000,3096.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 29}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 1}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/19/20 07:44:09,2020-02-18 13:36:10,02/18/20 13:36:10,1843000,60.96,False,False,,,,
29028897617,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",159.0,200,2.939867,Kilometer,1153000,1150000,2961.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150473959', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'DISTANCE', 'CALORIES', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 0}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 1}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 18}]",9.203071304347826,02/19/20 07:44:07,2020-02-18 15:52:08,02/18/20 15:52:08,1153000,0.305,False,False,,,,
29038993173,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 15, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",109.0,207,,,2048000,2048000,3582.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 35}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/19/20 08:59:52,2020-02-19 08:09:00,02/19/20 08:09:00,2048000,21.336,False,False,,,,
29072336529,Elliptical,20047,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",166.0,385,,,2100000,2100000,4555.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 0}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 8}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 27}]",,02/20/20 08:09:33,2020-02-19 17:48:28,02/19/20 17:48:28,2100000,,False,False,,,,
29072336532,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 2, 'name': 'very'}]",100.0,95,,,1177000,1177000,1437.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 3}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 16}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/20/20 08:09:33,2020-02-19 18:59:19,02/19/20 18:59:19,1177000,27.228,False,False,,,,
29104580911,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 33, 'name': 'very'}]",134.0,279,3.798,Kilometer,1980000,1977000,4549.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150473959', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['PACE', 'GPS', 'ELEVATION', 'STEPS', 'DISTANCE', 'CALORIES', 'VO2_MAX', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 10}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 21}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 2}]",6.919975720789074,02/21/20 08:02:13,2020-02-20 14:41:08,02/20/20 14:41:08,1980000,44.501,False,True,520.2330391398393,,,
29157202122,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",119.0,199,,,1689000,1689000,3048.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 22}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 6}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/23/20 08:03:34,2020-02-21 14:50:22,02/21/20 14:50:22,1689000,60.96,False,False,,,,
29157202124,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 28, 'name': 'very'}]",108.0,234,,,2356000,2356000,3746.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 2}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 37}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/23/20 08:03:34,2020-02-21 18:18:35,02/21/20 18:18:35,2356000,57.912,False,False,,,,
29157202126,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 27, 'name': 'very'}]",115.0,238,,,2151000,2151000,3701.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 1}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 31}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 4}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/23/20 08:03:34,2020-02-21 19:19:11,02/21/20 19:19:11,2151000,94.488,False,False,,,,
29157202127,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 18, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",111.0,265,,,2663000,2663000,4518.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 44}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/23/20 08:03:35,2020-02-22 11:11:35,02/22/20 11:11:35,2663000,45.72,False,False,,,,
29157202131,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 14, 'name': 'lightly'}, {'minutes': 18, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",104.0,302,,,3277000,3277000,4571.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 2}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 51}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 2}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/23/20 08:03:35,2020-02-22 13:18:45,02/22/20 13:18:45,3277000,60.96,False,False,,,,
29157202135,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",163.0,174,,,973000,973000,2380.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 0}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 3}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 13}]",,02/23/20 08:03:35,2020-02-22 16:00:02,02/22/20 16:00:02,973000,27.432,False,False,,,,
29176544596,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",107.0,88,,,922000,922000,1370.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 14}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 1}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/24/20 08:29:39,2020-02-23 22:18:41,02/23/20 22:18:41,922000,9.144,False,False,,,,
29239597186,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 4, 'name': 'very'}]",106.0,93,,,1024000,1024000,1491.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 17}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 0}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/26/20 07:42:01,2020-02-25 14:33:50,02/25/20 14:33:50,1024000,15.24,False,False,,,,
29239597189,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",110.0,98,,,973000,973000,1481.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 91, 'minutes': 0}, {'name': 'Fat Burn', 'min': 91, 'max': 127, 'minutes': 12}, {'name': 'Cardio', 'min': 127, 'max': 154, 'minutes': 1}, {'name': 'Peak', 'min': 154, 'max': 220, 'minutes': 0}]",,02/26/20 07:42:02,2020-02-25 20:35:40,02/25/20 20:35:40,973000,21.336,False,False,,,,
