logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,distance,distanceUnit,duration,activeDuration,steps,source,logType,manualValuesSpecified,heartRateZones,speed,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,tcxLink,pace,vo2Max,customHeartRateZones,swimLengths,poolLength,poolLengthUnit
29209988179,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",110.0,214,,,1331000,1331000,2119.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 2}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 20}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/25/20 08:22:49,2020-02-25 07:47:11,02/25/20 07:47:11,1331000,85.344,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 22}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29198022493,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 58, 'name': 'very'}]",128.0,773,5.11471,Kilometer,4228000,4223000,5823.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'STEPS', 'DISTANCE', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 7}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 42}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 21}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",4.341678427658063,02/25/20 14:20:33,2020-02-25 13:07:28,02/25/20 13:07:28,4228000,0.0,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 44}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 26}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29216358045,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",101.0,167,,,1229000,1229000,2178.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 13}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 8}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/25/20 15:29:25,2020-02-25 15:01:34,02/25/20 15:01:34,1229000,9.144,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 21}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29193417840,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 56, 'name': 'very'}]",142.0,767,10.091757,Kilometer,3488000,3376000,8707.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['PACE', 'ELEVATION', 'CALORIES', 'STEPS', 'DISTANCE', 'GPS', 'HEARTRATE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 1}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 11}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 44}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",10.651809241706161,02/25/20 19:55:44,2020-02-25 18:36:56,02/25/20 18:36:56,3488000,151.79,True,True,https://www.fitbit.com/activities/exercise/29193417840?export=tcx,337.97075391704703,{'vo2Max': 54.618700000000004},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 6}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 50}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29246337685,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",95.0,181,,,1331000,1331000,1838.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 16}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 5}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/26/20 15:47:01,2020-02-26 15:08:57,02/26/20 15:08:57,1331000,0.0,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 21}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29229786883,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 60, 'name': 'very'}]",144.0,815,9.816898,Kilometer,3694000,3579000,9157.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'STEPS', 'DISTANCE', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 7}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 53}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",9.833572506286673,02/26/20 17:17:45,2020-02-26 16:11:00,02/26/20 16:11:00,3694000,24.994,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 2}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 58}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29261097403,Treadmill,20049,"[{'minutes': 9, 'name': 'sedentary'}, {'minutes': 34, 'name': 'lightly'}, {'minutes': 28, 'name': 'fairly'}, {'minutes': 65, 'name': 'very'}]",115.0,1241,8.923257,Kilometer,8192000,8190000,10122.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'STEPS', 'DISTANCE', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 60}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 48}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 10}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 19}]",3.90014065934066,02/27/20 21:18:30,2020-02-27 18:57:00,02/27/20 18:57:00,8192000,59.436,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 104}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 33}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29302486551,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",110.0,146,,,973000,973000,1177.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 4}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 13}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/28/20 13:39:04,2020-02-28 13:13:56,02/28/20 13:13:56,973000,30.48,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 17}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29284847523,Weights,2131,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",111.0,274,,,2209000,2208000,887.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'STEPS', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 6}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 30}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/28/20 14:09:13,2020-02-28 13:31:11,02/28/20 13:31:11,2209000,6.401,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 36}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29303567012,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",105.0,158,,,1127000,1127000,1873.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 3}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 16}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/28/20 14:38:00,2020-02-28 14:14:32,02/28/20 14:14:32,1127000,0.0,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 19}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29281560999,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 82, 'name': 'very'}]",124.0,993,10.861687,Kilometer,5558000,5217000,9794.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['PACE', 'ELEVATION', 'CALORIES', 'STEPS', 'DISTANCE', 'GPS', 'HEARTRATE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 11}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 51}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 24}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 1}]",7.425612420931569,02/28/20 18:44:30,2020-02-28 17:07:38,02/28/20 17:07:38,5558000,328.879,True,True,https://www.fitbit.com/activities/exercise/29281560999?export=tcx,484.8084973910296,{'vo2Max': 51.11243},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 55}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 32}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29321789065,Aerobic Workout,3001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 70, 'name': 'very'}]",118.0,762,,,4404000,4404000,7036.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 1}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 72}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,02/29/20 13:39:38,2020-02-29 12:11:19,02/29/20 12:11:19,4404000,,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 72}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 1}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29343765500,Sport,15000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 42, 'name': 'very'}]",113.0,478,,,2895000,2895000,3080.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 5}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 39}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 3}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,03/01/20 13:44:34,2020-03-01 12:30:36,03/01/20 12:30:36,2895000,,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 41}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 6}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29345456360,Swim,90024,"[{'minutes': 15, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 37, 'name': 'fairly'}, {'minutes': 40, 'name': 'very'}]",,713,3.175,Kilometer,6196000,6196000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",,1.844738540994189,03/01/20 15:45:27,2020-03-01 13:52:59,03/01/20 13:52:59,6196000,,False,False,,1951.496062992126,,,127.0,25.0,Meter
29362419155,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 45, 'name': 'very'}]",132.0,569,4.58107,Kilometer,2837000,2835000,5185.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'STEPS', 'DISTANCE', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 2}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 29}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 12}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 4}]",5.813053968253968,03/02/20 20:08:50,2020-03-02 19:10:28,03/02/20 19:10:28,2837000,1.524,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 25}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 22}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29378447092,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",137.0,160,1.822671,Kilometer,755000,750000,1894.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['PACE', 'ELEVATION', 'CALORIES', 'STEPS', 'DISTANCE', 'GPS', 'HEARTRATE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 6}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 7}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",8.74776,03/03/20 18:30:43,2020-03-03 18:17:10,03/03/20 18:17:10,755000,78.029,True,True,https://www.fitbit.com/activities/exercise/29378447092?export=tcx,411.5339241131444,{'vo2Max': 50.52257},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 2}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 10}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29380799873,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 31, 'name': 'very'}]",128.0,370,2.297656,Kilometer,3070000,1890000,3090.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'STEPS', 'DISTANCE', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 3}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 27}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 3}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",4.333409523809524,03/03/20 19:46:18,2020-03-03 18:53:54,03/03/20 18:53:54,3070000,0.0,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 20}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 13}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29378526497,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",141.0,134,1.7333509999999999,Kilometer,576000,563000,1470.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['PACE', 'ELEVATION', 'CALORIES', 'STEPS', 'DISTANCE', 'GPS', 'HEARTRATE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 3}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 6}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",11.080134991119005,03/03/20 20:16:32,2020-03-03 20:04:32,03/03/20 20:04:32,576000,7.315,True,True,https://www.fitbit.com/activities/exercise/29378526497?export=tcx,324.905788863176,{'vo2Max': 52.96195},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 3}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 7}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29409500592,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 67, 'name': 'very'}]",137.0,892,10.023273,Kilometer,4177000,4175000,9721.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'STEPS', 'DISTANCE', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 3}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 25}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 41}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",8.604672574850298,03/04/20 21:07:44,2020-03-04 19:45:17,03/04/20 19:45:17,4177000,7.925,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 20}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 49}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29446564175,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",114.0,228,,,1332000,1332000,2219.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 1}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 21}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,03/05/20 07:57:51,2020-03-05 07:23:29,03/05/20 07:23:29,1332000,88.392,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 21}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 1}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29437021275,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",125.0,463,2.86132,Kilometer,2504000,2503000,3838.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['CALORIES', 'STEPS', 'DISTANCE', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 4}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 35}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 3}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",4.115362365161806,03/05/20 15:54:23,2020-03-05 15:07:45,03/05/20 15:07:45,2504000,2.438,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 32}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 10}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29432395494,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",119.0,142,1.5151249999999998,Kilometer,863000,832000,1772.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['PACE', 'ELEVATION', 'CALORIES', 'STEPS', 'DISTANCE', 'GPS', 'HEARTRATE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 1}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 12}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 1}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",6.561302884615385,03/05/20 16:52:44,2020-03-05 16:27:32,03/05/20 16:27:32,863000,7.01,True,True,https://www.fitbit.com/activities/exercise/29432395494?export=tcx,548.671515902901,{'vo2Max': 49.416250000000005},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 11}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 3}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29475878118,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",104.0,243,,,1485000,1485000,2575.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 6}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 19}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,03/06/20 06:51:19,2020-03-06 06:22:38,03/06/20 06:22:38,1485000,88.392,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 25}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29479268280,Elliptical,20047,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",130.0,202,,,1025000,1025000,1630.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 0}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 12}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 5}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,03/06/20 12:02:11,2020-03-06 11:35:18,03/06/20 11:35:18,1025000,,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 8}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 9}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29462366891,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",105.0,139,1.497906,Kilometer,1307000,904000,1821.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150595391', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['PACE', 'ELEVATION', 'CALORIES', 'STEPS', 'DISTANCE', 'GPS', 'HEARTRATE', 'VO2_MAX']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 3}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 12}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 0}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",5.861469026548673,03/06/20 15:52:41,2020-03-06 15:17:13,03/06/20 15:17:13,1307000,10.668,True,True,https://www.fitbit.com/activities/exercise/29462366891?export=tcx,614.1805038454221,{'vo2Max': 46.214400000000005},"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 15}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 0}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
29500354059,Aerobic Workout,3001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 96, 'name': 'very'}]",118.0,1062,,,6094000,6094000,9768.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 100, 'minutes': 5}, {'name': 'Fat Burn', 'min': 100, 'max': 140, 'minutes': 85}, {'name': 'Cardio', 'min': 140, 'max': 170, 'minutes': 6}, {'name': 'Peak', 'min': 170, 'max': 220, 'minutes': 0}]",,03/07/20 12:53:41,2020-03-07 10:46:23,03/07/20 10:46:23,6094000,,False,False,,,,"[{'name': 'Below', 'min': 30, 'max': 134, 'minutes': 88}, {'name': 'Custom Zone', 'min': 134, 'max': 190, 'minutes': 8}, {'name': 'Above', 'min': 190, 'max': 220, 'minutes': 0}]",,,
