logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,source,tcxLink,speed,pace,vo2Max
28145914694,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 48, 'name': 'very'}]",139,752,3167000,2881000,7150,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 4}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 25}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 19}]",01/18/20 08:03:39,2020-01-18 07:02:02,01/18/20 07:02:02,3167000,132.588,True,True,7.073632,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",https://www.fitbit.com/activities/exercise/28145914694?export=tcx,8.701228740020827,413.7346698451906,{'vo2Max': 48.72086}
28370702198,Walk,90013,"[{'minutes': 8, 'name': 'sedentary'}, {'minutes': 14, 'name': 'lightly'}, {'minutes': 15, 'name': 'fairly'}, {'minutes': 39, 'name': 'very'}]",85,555,4608000,4608000,5689,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 41}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 36}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/26/20 12:19:06,2020-01-19 12:19:19,01/19/20 12:19:19,4608000,21.336,False,False,,,,,,,
28237485105,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",96,141,922000,922000,1251,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 14}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/20/20 21:51:10,2020-01-20 21:32:42,01/20/20 21:32:42,922000,6.096,False,False,,,,,,,
28253526830,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",101,268,1689000,1689000,2266,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 3}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 25}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/21/20 16:44:31,2020-01-21 16:08:01,01/21/20 16:08:01,1689000,39.624,False,False,,,,,,,
28290683368,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",85,131,1024000,1024000,1314,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 12}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 5}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/22/20 18:55:45,2020-01-22 18:34:22,01/22/20 18:34:22,1024000,9.144,False,False,,,,,,,
28314234088,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 61, 'name': 'very'}]",115,782,4301000,4301000,4851,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 47}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 24}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/23/20 19:49:17,2020-01-23 18:27:08,01/23/20 18:27:08,4301000,,False,False,,,,,,,
28358913387,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",87,212,1741000,1741000,2015,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 17}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 12}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/25/20 11:08:32,2020-01-25 06:26:56,01/25/20 06:26:56,1741000,27.432,False,False,,,,,,,
28322488597,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",155,714,2474000,2467000,6723,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 1}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 3}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 37}]",01/25/20 11:54:02,2020-01-25 11:08:43,01/25/20 11:08:43,2474000,94.488,True,True,6.810515,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",https://www.fitbit.com/activities/exercise/28322488597?export=tcx,9.873383056343737,364.6166647699309,{'vo2Max': 46.915940000000006}
28367495138,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",91,127,973000,973000,1090,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 15}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/25/20 19:43:00,2020-01-25 19:14:56,01/25/20 19:14:56,973000,3.048,False,False,,,,,,,
28380392850,Walk,90013,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 65, 'name': 'very'}]",101,748,4659000,4659000,7356,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 69}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/26/20 14:35:54,2020-01-26 13:10:08,01/26/20 13:10:08,4659000,36.576,False,False,,,,,,,
28442873868,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 19, 'name': 'fairly'}, {'minutes': 48, 'name': 'very'}]",100,617,4096000,4096000,5550,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 68}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/28/20 16:36:25,2020-01-28 15:19:00,01/28/20 15:19:00,4096000,54.864,False,False,,,,,,,
28451005478,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",93,213,1536000,1536000,2036,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 20}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/28/20 20:08:26,2020-01-28 19:35:51,01/28/20 19:35:51,1536000,9.144,False,False,,,,,,,
28517902597,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",83,111,973000,973000,1040,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 11}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 5}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/30/20 06:23:18,2020-01-30 05:56:40,01/30/20 05:56:40,973000,9.144,False,False,,,,,,,
28529501067,Sport,15000,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 13, 'name': 'fairly'}, {'minutes': 73, 'name': 'very'}]",117,1046,5427000,5427000,6660,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 6}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 44}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 31}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 8}]",01/31/20 02:14:12,2020-01-30 18:29:19,01/30/20 18:29:19,5427000,,False,False,,,,,,,
28578842669,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",96,316,2151000,2151000,2915,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 4}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 32}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",01/31/20 20:17:59,2020-01-31 19:32:54,01/31/20 19:32:54,2151000,73.152,False,False,,,,,,,
28586918701,Sport,15000,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 17, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 1, 'name': 'very'}]",88,123,1536000,1536000,523,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 11}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 15}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/01/20 07:08:46,2020-02-01 06:29:58,02/01/20 06:29:58,1536000,,False,False,,,,,,,
28607692196,Sport,15000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 2, 'name': 'very'}]",91,104,1024000,1024000,703,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 11}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/02/20 07:40:59,2020-02-02 07:21:43,02/02/20 07:21:43,1024000,,False,False,,,,,,,
28617878343,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",103,150,922000,922000,1308,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 3}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 12}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/02/20 17:15:26,2020-02-02 16:44:55,02/02/20 16:44:55,922000,24.384,False,False,,,,,,,
28641381557,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",100,195,1280000,1280000,1654,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 19}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/03/20 18:27:23,2020-02-03 17:54:28,02/03/20 17:54:28,1280000,24.384,False,False,,,,,,,
28677422819,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",158,537,2060000,1788000,4524,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 0}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 2}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 28}]",02/05/20 06:53:25,2020-02-05 06:18:32,02/05/20 06:18:32,2060000,81.382,False,True,4.442414,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'CALORIES', 'DISTANCE', 'STEPS']}",,8.85744966442953,,
28695034139,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",101,466,3020000,3020000,4264,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 3}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 47}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/05/20 17:42:04,2020-02-05 16:46:12,02/05/20 16:46:12,3020000,36.576,False,False,,,,,,,
28703852180,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",134,516,2378000,2121000,4895,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 5}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 13}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 15}]",02/06/20 07:33:11,2020-02-06 06:41:22,02/06/20 06:41:22,2378000,92.964,False,True,4.496031,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'CALORIES', 'DISTANCE', 'STEPS']}",,7.594234794908062,,
28726288463,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",96,124,973000,973000,969,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 3}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 13}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/06/20 15:59:47,2020-02-06 15:40:04,02/06/20 15:40:04,973000,3.048,False,False,,,,,,,
28733621080,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 74, 'name': 'very'}]",121,1011,4966000,4966000,6824,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 35}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 41}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 2}]",02/06/20 20:03:09,2020-02-06 18:33:18,02/06/20 18:33:18,4966000,,False,False,,,,,,,
28744757158,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",97,160,1126000,1126000,1417,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 17}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/06/20 22:03:55,2020-02-06 21:29:05,02/06/20 21:29:05,1126000,12.192,False,False,,,,,,,
28773865166,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",104,156,922000,922000,1441,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 13}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 2}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/08/20 09:42:26,2020-02-08 09:20:21,02/08/20 09:20:21,922000,0.0,False,False,,,,,,,
28793439978,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",90,189,1484000,1484000,1883,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 8}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 17}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/09/20 08:33:59,2020-02-09 07:54:47,02/09/20 07:54:47,1484000,27.432,False,False,,,,,,,
28804006543,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 33, 'name': 'very'}]",152,567,2144000,2013000,4963,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 2}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 11}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 21}]",02/10/20 20:30:31,2020-02-10 19:52:26,02/10/20 19:52:26,2144000,45.415,True,True,5.309476,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",https://www.fitbit.com/activities/exercise/28804006543?export=tcx,9.453889716840536,380.7956415640429,{'vo2Max': 45.7167}
28871619491,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",113,194,1075000,1075000,1777,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 11}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 6}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/12/20 16:17:17,2020-02-12 15:47:05,02/12/20 15:47:05,1075000,0.0,False,False,,,,,,,
28876099750,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",100,216,1434000,1434000,2040,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 22}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/12/20 19:03:45,2020-02-12 18:30:04,02/12/20 18:30:04,1434000,0.0,False,False,,,,,,,
28863487631,Treadmill,20049,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",123,456,2107000,2105000,4360,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 14}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 12}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 8}]",02/13/20 06:38:24,2020-02-13 05:56:35,02/13/20 05:56:35,2107000,39.929,False,True,4.303734,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'CALORIES', 'DISTANCE', 'STEPS']}",,7.360315439429929,,
28933555831,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",102,151,973000,973000,1390,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 16}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/14/20 19:27:42,2020-02-14 19:00:49,02/14/20 19:00:49,973000,18.288,False,False,,,,,,,
28973430365,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",99,140,973000,973000,1236,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 13}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/16/20 23:02:04,2020-02-16 22:03:10,02/16/20 22:03:10,973000,0.0,False,False,,,,,,,
29004570026,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",101,242,1616000,1616000,2217,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 21}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 2}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/18/20 08:07:31,2020-02-18 07:32:47,02/18/20 07:32:47,1616000,39.624,False,False,,,,,,,
29017329829,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",103,186,1178000,1178000,1703,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 19}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/18/20 19:44:55,2020-02-18 19:11:17,02/18/20 19:11:17,1178000,33.528,False,False,,,,,,,
29038342806,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 27, 'name': 'very'}]",95,341,2406000,2406000,3105,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 11}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 29}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/19/20 07:50:03,2020-02-19 06:57:15,02/19/20 06:57:15,2406000,24.384,False,False,,,,,,,
29057775866,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",90,164,1229000,1229000,1670,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 14}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/19/20 20:55:28,2020-02-19 20:16:02,02/19/20 20:16:02,1229000,24.384,False,False,,,,,,,
